condition	name	pvalue	X	combinedScore	enrichedSubstrates	zscore
A549_TNF_LY364947	MAPK14	8.47251218176761e-26	0	0	['ATF2', 'EHMT2', 'AKT1', 'JUN', 'EZH2', 'NELFE', 'FOS', 'EGFR', 'STAT1', 'STAT3', 'YY1', 'MAPKAPK2', 'FOXO1', 'SP1', 'SP3', 'NFE2L2', 'HSP90AA1', 'E2F1', 'PTPN1', 'SMARCA2', 'SMARCA4', 'RELA', 'NR3C1', 'CCND1', 'CAV1', 'BHLHE40', 'TCF3', 'GSK3B', 'RB1', 'MYC', 'MYB', 'HIF1A', 'CDKN1A', 'NCOR2', 'NCOR1', 'TLE1', 'PGR', 'DNMT1', 'SIN3A', 'CEBPA', 'CEBPB', 'KAT5', 'SKP2', 'RUNX1', 'GADD45A', 'PARP1', 'SMAD4', 'SMAD3', 'ESR1', 'MAPK8', 'MUC1', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	MAPK1	1.88444081101608e-25	1	0	['RB1', 'ATF2', 'MYC', 'MYB', 'AKT1', 'HIF1A', 'LYN', 'JUN', 'EZH2', 'CDKN1A', 'FOS', 'NCOR2', 'EGFR', 'STAT1', 'STAT3', 'TLE1', 'MAPKAPK2', 'PGR', 'FOXO1', 'SP1', 'SP3', 'CEBPA', 'CEBPB', 'CEBPD', 'PTPN1', 'PML', 'SKP2', 'RUNX1', 'GADD45A', 'CALM1', 'NCOA1', 'PARP1', 'RELA', 'NR3C1', 'CCND1', 'SMAD2', 'SMAD1', 'SMAD4', 'SMAD3', 'CAV1', 'ESR1', 'BHLHE40', 'TCF3', 'GSK3B', 'MAPK8', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	CSNK2A1	3.72444219640262e-24	2	0	['ATF2', 'SPI1', 'EHMT2', 'AKT1', 'DAXX', 'JUN', 'EZH2', 'NELFE', 'FOS', 'SIRT1', 'EGFR', 'STAT1', 'STAT3', 'YY1', 'FOXO1', 'SUMO1', 'HSP90AA1', 'E2F1', 'GADD45GIP1', 'STUB1', 'TRIM28', 'SMARCC1', 'SMARCA2', 'SMARCA4', 'RELA', 'PPP1CA', 'CCND1', 'VDR', 'CAV1', 'BHLHE40', 'TCF3', 'GSK3B', 'OTUB1', 'RB1', 'MYC', 'MYB', 'HIF1A', 'CDKN1A', 'NCOR2', 'NCOR1', 'TLE1', 'PGR', 'DNMT1', 'CUL3', 'SKIL', 'COPS5', 'SIN3A', 'CEBPB', 'HDAC2', 'HDAC3', 'CEBPD', 'PML', 'RUNX1', 'GADD45A', 'PRMT1', 'KDM1A', 'SMAD4', 'SMAD3', 'ESR1', 'MAPK9', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	CDK1	5.95828722176593e-22	3	0	['ATF2', 'EHMT2', 'LYN', 'JUN', 'EZH2', 'NELFE', 'FOS', 'SIRT1', 'EGFR', 'STAT1', 'STAT3', 'MAPKAPK2', 'FOXO1', 'NFKB1', 'SP1', 'SP3', 'NFE2L2', 'PELP1', 'HSP90AA1', 'E2F1', 'PTPN1', 'STUB1', 'TRIM28', 'SMARCC1', 'SMARCA4', 'SNW1', 'RELA', 'PPP1CA', 'CCND1', 'CAV1', 'BHLHE40', 'TCF3', 'GSK3B', 'WHSC1', 'MYOD1', 'RB1', 'MYC', 'MYB', 'HIF1A', 'CDKN1A', 'NCOR2', 'NCOR1', 'MEN1', 'KAT6A', 'PGR', 'DNMT1', 'SIN3A', 'CEBPA', 'CEBPB', 'HDAC2', 'PML', 'KAT5', 'SKP2', 'RUNX1', 'GADD45A', 'KDM1A', 'SMAD4', 'SMAD3', 'ESR1', 'MAPK8', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	MAPK3	1.15628573195651e-21	4	0	['ATF2', 'MYC', 'MYB', 'AKT1', 'RUNX1', 'JUN', 'GADD45A', 'CDKN1A', 'NCOA1', 'FOS', 'TAL1', 'EGFR', 'STAT1', 'STAT3', 'NR3C1', 'CCND1', 'MAPKAPK2', 'PGR', 'FOXO1', 'SMAD2', 'SMAD4', 'SMAD3', 'CAV1', 'ESR1', 'SP1', 'BHLHE40', 'SP3', 'GSK3B', 'CEBPA', 'CEBPB', 'MAPK8', 'ERBB2', 'PML', 'STUB1']	0
A549_TNF_LY364947	GSK3B	4.83886042482042e-21	5	0	['ATF2', 'JUN', 'FOS', 'EGFR', 'SP1', 'SP3', 'E2F1', 'TRIM24', 'SMARCC1', 'SMARCA2', 'SMARCA4', 'RELA', 'NR3C1', 'CAV1', 'BHLHE40', 'TCF3', 'WHSC1', 'CDKN1A', 'NCOR2', 'NCOR1', 'TLE1', 'KAT6A', 'PGR', 'CEBPA', 'CEBPB', 'CEBPD', 'PML', 'KAT5', 'KDM1A', 'MAPK8', 'MUC1', 'MAPK1', 'EHMT2', 'DAXX', 'LYN', 'EZH2', 'SIRT1', 'STAT1', 'STAT3', 'MAPKAPK2', 'FOXO1', 'NFKB1', 'NFE2L2', 'PELP1', 'PTPN1', 'SNW1', 'CALM1', 'CCND1', 'GSK3B', 'RB1', 'MYC', 'MYB', 'HIF1A', 'DNMT1', 'SKIL', 'SIN3A', 'KLF5', 'SKP2', 'RUNX1', 'GADD45A', 'SMAD2', 'SMAD1', 'SMAD4', 'SMAD3', 'SMURF1', 'ESR1', 'ERBB2']	0
A549_TNF_LY364947	CDK4	1.27316005144037e-20	6	0	['RB1', 'ATF2', 'CCND1', 'MYC', 'MYB', 'SKP2', 'DNMT1', 'FOXO1', 'SMAD2', 'JUN', 'SMAD3', 'ESR1', 'SP1', 'TCF3', 'CDKN1A', 'SUMO1', 'PELP1', 'HSP90AA1', 'PARP1', 'MYOD1', 'CEBPA', 'CEBPB', 'HDAC9', 'STAT3', 'PPP1CA']	0
A549_TNF_LY364947	ERK2	2.49196457587146e-18	7	0	['RB1', 'ATF2', 'MYC', 'MYB', 'MAPKAPK2', 'PGR', 'SMAD2', 'SMAD1', 'JUN', 'SMAD4', 'SMAD3', 'ESR1', 'NFKB1', 'SP1', 'TCF3', 'NCOA1', 'FOS', 'NCOR2', 'CEBPB', 'EGFR', 'RELA', 'ERBB2', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	ERK1	7.07089315630124e-18	8	0	['ATF2', 'KAT5', 'MYC', 'HIF1A', 'LYN', 'SMAD2', 'SMAD1', 'JUN', 'SMAD4', 'SMAD3', 'ESR1', 'NFKB1', 'SP1', 'TCF3', 'FOS', 'NCOR2', 'TAL1', 'CEBPB', 'EGFR', 'RELA', 'MAPK8', 'ERBB2', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	AKT1	2.71379012332622e-17	9	0	['MYC', 'AKT1', 'JUN', 'GADD45A', 'EZH2', 'CDKN1A', 'FOS', 'NCOR1', 'TAL1', 'EGFR', 'STAT1', 'STAT3', 'PPP1CA', 'SKI', 'NR3C1', 'PIAS2', 'KAT6A', 'MAPKAPK2', 'DNMT1', 'FOXO4', 'FOXO1', 'SMAD4', 'SMAD3', 'ESR1', 'SP1', 'BCL3', 'TCF3', 'GSK3B', 'MAPK1', 'PTPN1']	0
A549_TNF_LY364947	JNK1	7.54982333059091e-16	10	0	['ATF2', 'CDKN1A', 'NR3C1', 'MYC', 'FOS', 'SIRT1', 'RUNX1', 'PGR', 'HIF1A', 'RELA', 'MAPK8', 'E2F1', 'SMAD2', 'JUN', 'SMAD3', 'STAT3', 'NFKB1', 'SP1']	0
A549_TNF_LY364947	CDK2	9.33743305704607e-16	11	0	['ATF2', 'JUN', 'FOS', 'EGFR', 'SP1', 'SP3', 'E2F1', 'TRIM28', 'SMARCC1', 'SMARCA2', 'SMARCA4', 'NR3C1', 'CAV1', 'BHLHE40', 'TCF3', 'WHSC1', 'MYOD1', 'RNF4', 'CDKN1A', 'NCOR2', 'TLE1', 'KAT6A', 'PGR', 'CEBPB', 'HDAC2', 'PML', 'KAT5', 'PARP1', 'MAPK8', 'MAPK1', 'EHMT2', 'DAXX', 'LYN', 'EZH2', 'NELFB', 'NELFE', 'STAT1', 'STAT3', 'YY1', 'FOXO1', 'NFE2L2', 'SUMO1', 'PELP1', 'HSP90AA1', 'PTPN1', 'SNW1', 'PPP1CA', 'CCND1', 'GSK3B', 'RB1', 'MYC', 'MYB', 'HIF1A', 'MEN1', 'DNMT1', 'SIN3A', 'SKP2', 'RUNX1', 'GADD45A', 'PRMT1', 'SMAD2', 'SMAD4', 'SMAD3', 'ESR1', 'ERBB2']	0
A549_TNF_LY364947	CK2ALPHA	2.05801083586324e-15	12	0	['RB1', 'ATF2', 'SPI1', 'MYC', 'MYB', 'AKT1', 'LYN', 'JUN', 'SMARCA2', 'SMARCA4', 'NCOR2', 'RELA', 'KDM1A', 'YY1', 'TLE1', 'PGR', 'VDR', 'SP1', 'SUMO1', 'SIN3A', 'HSP90AA1', 'HDAC2', 'HDAC3', 'PTPN1', 'PML']	0
A549_TNF_LY364947	HIPK2	7.17980904991532e-15	13	0	['TRIM28', 'MYC', 'MYB', 'TLE1', 'RUNX1', 'HIF1A', 'SMAD2', 'SMAD1', 'SMAD3', 'CAV1', 'NFKB1', 'SUMO1', 'SIN3A', 'PARP1', 'SIRT1', 'NCOR1', 'CEBPB', 'RELA', 'MAPK8', 'PML']	0
A549_TNF_LY364947	DNAPK	2.7594765348161e-13	14	0	['KAT5', 'TRIM28', 'AKT1', 'PGR', 'LYN', 'SMAD2', 'JUN', 'SMAD4', 'ESR1', 'SP1', 'TCF3', 'HSP90AA1', 'PARP1', 'HDAC9', 'RELA', 'MAPK9', 'MAPK8']	0
A549_TNF_LY364947	MAPK8	7.37549586705486e-13	15	0	['ATF2', 'MYC', 'MYB', 'RUNX1', 'JUN', 'GADD45A', 'CDKN1A', 'FOS', 'SIRT1', 'EGFR', 'STAT1', 'STAT3', 'NR3C1', 'CCND1', 'TLE1', 'FOXO4', 'SP1', 'BHLHE40', 'NFE2L2', 'SIN3A', 'MAPK1', 'STUB1']	0
A549_TNF_LY364947	ABL1	1.88233008563283e-12	16	0	['RB1', 'SPI1', 'CCND1', 'KAT5', 'MYC', 'JUN', 'GADD45A', 'CAV1', 'ESR1', 'SNW1', 'CDKN1A', 'FOS', 'MYOD1', 'CEBPB', 'HDAC2', 'EGFR', 'ERBB2', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	PKBALPHA	1.39965945887737e-11	17	0	['MYC', 'AKT1', 'SKP2', 'SMARCC1', 'EZH2', 'CDKN1A', 'NCOR2', 'TAL1', 'RELA', 'FOXO4', 'FOXO1', 'SMAD2', 'SMAD3', 'ESR1', 'NFKB1', 'GSK3B', 'PELP1', 'HSP90AA1', 'MYOD1', 'PTPN1']	0
A549_TNF_LY364947	GSK3BETA	2.22736571059999e-11	18	0	['CCND1', 'MYC', 'AKT1', 'DNMT1', 'FOXO1', 'SMAD1', 'JUN', 'SMAD3', 'ESR1', 'NFKB1', 'BCL3', 'GSK3B', 'PARP1', 'CEBPB', 'MUC1', 'E2F1', 'STAT3']	0
A549_TNF_LY364947	MAPK11	1.62630259045326e-09	19	0	['ATF2', 'NR3C1', 'MAPKAPK2', 'PGR', 'LYN', 'JUN', 'ESR1', 'NFKB1', 'FOS', 'CEBPB', 'EGFR', 'E2F1', 'STAT1', 'PML']	0
A549_TNF_LY364947	RPS6KA3	1.9103739537376e-09	20	0	['MYC', 'MYB', 'JUN', 'GADD45A', 'CDKN1A', 'FOS', 'NCOR2', 'KAT2B', 'EGFR', 'STAT1', 'STAT3', 'CCND1', 'MAPKAPK2', 'PGR', 'SMAD3', 'ESR1', 'BHLHE40', 'GSK3B', 'SIN3A', 'ERBB2']	0
A549_TNF_LY364947	SRC	2.63251070333123e-09	21	0	['RB1', 'SPI1', 'MYC', 'MYB', 'AKT1', 'LYN', 'JUN', 'CDKN1A', 'FOS', 'EGFR', 'STAT1', 'STAT3', 'MAPKAPK2', 'PGR', 'NFKB1', 'PELP1', 'CEBPB', 'RUNX1', 'CALM1', 'CCND1', 'SMAD3', 'CAV1', 'ESR1', 'MUC1', 'MAPK1']	0
A549_TNF_LY364947	CK2-A	3.84135633079924e-09	22	0	['SPI1', 'MYB', 'AKT1', 'HSP90AA1', 'TLE1', 'PGR', 'HDAC2', 'RELA', 'MAPK9', 'JUN', 'VDR']	0
A549_TNF_LY364947	GSK3ALPHA	4.49969477289915e-09	23	0	['GSK3B', 'CCND1', 'MYC', 'AKT1', 'PARP1', 'FOXO1', 'JUN', 'ESR1', 'NFKB1', 'BCL3']	0
A549_TNF_LY364947	PRKCA	4.70090241195768e-09	24	0	['ATF2', 'SPI1', 'AKT1', 'JUN', 'FOS', 'EGFR', 'STAT1', 'STAT3', 'MAPKAPK2', 'NFKB1', 'NFE2L2', 'PTPN1', 'STUB1', 'RELA', 'CCND1', 'VDR', 'CAV1', 'BHLHE40', 'GSK3B', 'RB1', 'MYC', 'MYB', 'CDKN1A', 'NCOR2', 'NCOR1', 'AHR', 'PGR', 'CEBPB', 'GADD45A', 'KDM1A', 'SMAD3', 'ESR1', 'MUC1', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	EGFR	7.25367588640589e-09	25	0	['CCND1', 'LYN', 'JUN', 'CAV1', 'ESR1', 'FES', 'CALM1', 'CDKN1A', 'HSP90AA1', 'FOS', 'EGFR', 'MUC1', 'ERBB2', 'PTPN1', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	CDC2	9.14443048958732e-09	26	0	['RB1', 'KAT5', 'TRIM28', 'MYC', 'SKP2', 'LYN', 'JUN', 'EZH2', 'CDKN1A', 'PARP1', 'FOS', 'NCOR1', 'RELA', 'STAT3', 'CCND1', 'FOXO1', 'MYOD1', 'E2F1', 'PTPN1']	0
A549_TNF_LY364947	PRKCD	1.27892040286748e-08	27	0	['TRIM28', 'LYN', 'JUN', 'GADD45A', 'CAV1', 'NFE2L2', 'GSK3B', 'CDKN1A', 'FOS', 'MAPK8', 'MUC1', 'MAPK1', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	GSK-3-B	1.36106833576547e-08	28	0	['CDKN1A', 'CEBPB', 'RELA', 'MUC1', 'CCND1', 'MYC', 'ESR1', 'NFKB1']	0
A549_TNF_LY364947	MAP2K1	8.51918317550876e-08	29	0	['GSK3B', 'CCND1', 'MYC', 'FOS', 'TAL1', 'MYOD1', 'EGFR', 'MAPK8', 'MAPK1', 'STAT3']	0
A549_TNF_LY364947	TGFBR2	8.51918317550876e-08	30	0	['MYC', 'HSP90AA1', 'ERBB2', 'SMAD2', 'SMAD3', 'CAV1', 'NFKB1', 'PML', 'PPP1CA', 'SP1']	0
A549_TNF_LY364947	PKBBETA	4.46922751907299e-07	31	0	['GSK3B', 'CDKN1A', 'FOXO4', 'FOXO1', 'RELA', 'AKT1', 'ESR1', 'NFKB1']	0
A549_TNF_LY364947	JNK2	4.55062464358397e-07	32	0	['RB1', 'ATF2', 'RELA', 'MYC', 'SMAD2', 'JUN', 'FOS']	0
A549_TNF_LY364947	MAPK9	5.16848896107388e-07	33	0	['ATF2', 'CDKN1A', 'CCND1', 'MYC', 'FOS', 'FOXO4', 'EGFR', 'JUN', 'STAT3', 'BHLHE40']	0
A549_TNF_LY364947	ATM	1.10119318256934e-06	34	0	['RB1', 'ATF2', 'SMARCB1', 'KAT5', 'TRIM28', 'DAXX', 'HIF1A', 'SMARCA4', 'EZH2', 'PARP1', 'MEN1', 'SMAD1', 'SP1', 'HSP90AA1', 'E2F1']	0
A549_TNF_LY364947	IKKALPHA	1.52940525131198e-06	35	0	['HSP90AA1', 'NFKB1', 'RELA', 'NCOR2', 'IRF7', 'AKT1']	0
A549_TNF_LY364947	RAF1	1.97963517073557e-06	36	0	['RB1', 'NR3C1', 'MYC', 'MYB', 'AKT1', 'ESR1', 'NFKB1', 'HSP90AA1', 'PARP1', 'FOS', 'MAPK1']	0
A549_TNF_LY364947	CHUK	2.84035579797111e-06	37	0	['CCND1', 'MYC', 'NCOR2', 'NCOR1', 'RELA', 'ESR1', 'NFKB1', 'BCL3', 'CALM1']	0
A549_TNF_LY364947	PRKDC	3.07284548115215e-06	38	0	['MYC', 'AKT1', 'SKP2', 'GADD45A', 'NFKB1', 'CDKN1A', 'HSP90AA1', 'EGFR', 'RELA', 'MAPK8']	0
A549_TNF_LY364947	IKK-A	3.19161290073435e-06	39	0	['NCOR2', 'CCND1', 'NFKB1', 'RELA']	0
A549_TNF_LY364947	CSNK2A2	3.61978776256652e-06	40	0	['CCND1', 'MYC', 'JUN', 'GADD45A', 'CDKN1A', 'NELFE', 'PRMT1', 'FOS', 'EGFR', 'ERBB2', 'STAT1']	0
A549_TNF_LY364947	CDK5	9.11355893741845e-06	41	0	['RB1', 'NR3C1', 'MYC', 'DNMT1', 'HIF1A', 'FOXO1', 'NFE2L2', 'GSK3B', 'CDKN1A', 'STAT3', 'PPP1CA', 'STUB1']	0
A549_TNF_LY364947	PRKACA	9.39186307584018e-06	42	0	['SPI1', 'LYN', 'JUN', 'FOS', 'EGFR', 'STAT3', 'NFKB1', 'HSP90AA1', 'RELA', 'CCND1', 'VDR', 'CAV1', 'BHLHE40', 'GSK3B', 'RB1', 'MYC', 'MYB', 'HIF1A', 'CDKN1A', 'NCOR2', 'NCOR1', 'TAL1', 'TLE1', 'PGR', 'CEBPB', 'GADD45A', 'SMAD4', 'SMAD3', 'ESR1', 'ERBB2', 'MAPK1']	0
A549_TNF_LY364947	PRKCB	2.39368987236955e-05	43	0	['ATF2', 'AKT1', 'RUNX1', 'JUN', 'CDKN1A', 'STAT3', 'CCND1', 'CAV1', 'ESR1', 'BHLHE40', 'GSK3B', 'MAPK9']	0
A549_TNF_LY364947	PKD1	2.54234440548461e-05	44	0	['MYB', 'HDAC9', 'EGFR', 'MAPK9', 'MAPK8', 'JUN', 'NFKB1']	0
A549_TNF_LY364947	PKR	3.23679375174598e-05	45	0	['HSP90AA1', 'STAT1', 'STAT3', 'NFKB1', 'PPP1CA', 'IRF7']	0
A549_TNF_LY364947	IKKBETA	5.14945205632231e-05	46	0	['RELA', 'AKT1', 'STAT3', 'FOS', 'NFKB1', 'IRF7']	0
A549_TNF_LY364947	PKBGAMMA	5.9048032300343e-05	47	0	['GSK3B', 'CDKN1A', 'FOXO1', 'RELA', 'NFKB1']	0
A549_TNF_LY364947	CDK8	5.9048032300343e-05	48	0	['E2F1', 'SMAD1', 'SMAD3', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	MAP2K3	6.3972642374949e-05	49	0	['TRAF6', 'SMAD2', 'SMAD1', 'SMAD4', 'SMAD3', 'SMURF1']	0
A549_TNF_LY364947	GSK3A	7.8756103884389e-05	50	0	['CCND1', 'MYC', 'AKT1', 'CEBPA', 'CEBPB', 'BCL3']	0
A549_TNF_LY364947	CDK3	9.09445113189606e-05	51	0	['RB1', 'CDKN1A', 'E2F1', 'JUN', 'ESR1']	0
A549_TNF_LY364947	JAK2	9.61438350171091e-05	52	0	['MAPK1', 'LYN', 'STAT1', 'STAT3', 'SMARCA2', 'EZH2']	0
A549_TNF_LY364947	TBK1	0.000116449627473332	53	0	['AKT1', 'IRF7', 'RELA', 'E2F1', 'STAT3', 'ESR1', 'CALM1']	0
A549_TNF_LY364947	IKBKE	0.000125305755618008	54	0	['AKT1', 'IRF7', 'RELA', 'STAT1', 'ESR1', 'NFKB1', 'CALM1']	0
A549_TNF_LY364947	MAPK10	0.000127817097831301	55	0	['CDKN1A', 'MYC', 'FOS', 'EGFR', 'JUN', 'BHLHE40']	0
A549_TNF_LY364947	ERBB2	0.000137027571812004	56	0	['CCND1', 'ESR1', 'HSP90AA1', 'NCOR1', 'EGFR', 'ERBB2', 'STAT1', 'STAT3']	0
A549_TNF_LY364947	CHEK1	0.000167177189013362	57	0	['RB1', 'TRIM28', 'MYC', 'SKP2', 'EZH2', 'CDKN1A', 'NELFE', 'FOS', 'NFKB1', 'SIN3A', 'E2F1']	0
A549_TNF_LY364947	RET	0.000192946035757515	58	0	['MAPK9', 'MAPK8', 'AKT1', 'MAPK1', 'STAT3']	0
A549_TNF_LY364947	TGFBR1	0.000198497691293323	59	0	['IRF7', 'OTUB1', 'SMAD2', 'SMURF1', 'STAT1', 'PPP1CA']	0
A549_TNF_LY364947	CSNK1E	0.000215754900598167	60	0	['CCND1', 'MYC', 'DNMT1', 'STAT1', 'ESR1', 'SMARCA4']	0
A549_TNF_LY364947	IKBKB	0.000232385126389734	61	0	['SMARCC1', 'PARP1', 'FOS', 'RELA', 'NFKB1', 'BCL3', 'CALM1']	0
A549_TNF_LY364947	CK2A2	0.000234174073816989	62	0	['MYC', 'HSP90AA1', 'HDAC2', 'RELA', 'PTPN1', 'JUN']	0
A549_TNF_LY364947	DYRK1A	0.000298407244928984	63	0	['FOXO1', 'CCND1', 'SIRT1', 'SMARCA2', 'RUNX1']	0
A549_TNF_LY364947	HIPK1	0.000319571762535589	64	0	['DAXX', 'SMARCA2', 'KAT6A', 'MYB']	0
A549_TNF_LY364947	DNA-PK	0.000323489702734777	65	0	['HSP90AA1', 'JUN', 'NR3C1']	0
A549_TNF_LY364947	INSR	0.00073590172728509	66	0	['CCND1', 'FOS', 'PTPN1', 'JUN', 'STAT1', 'CAV1']	0
A549_TNF_LY364947	CDK6	0.000815895524860002	67	0	['RB1', 'CEBPA', 'CDKN1A', 'RUNX1']	0
A549_TNF_LY364947	UHMK1	0.000815895524860002	68	0	['SMAD2', 'SMAD1', 'SMAD4', 'SMURF1']	0
A549_TNF_LY364947	RPS6KA1	0.000833617095488199	69	0	['GSK3B', 'FOS', 'CEBPB', 'MAPK1', 'JUN', 'ESR1']	0
A549_TNF_LY364947	MTOR	0.000856627943541004	70	0	['EHMT2', 'MYC', 'AKT1', 'DNMT1', 'JUN', 'ESR1', 'STAT3']	0
A549_TNF_LY364947	PRKACB	0.00091554554829252	71	0	['CDKN1A', 'STAT1', 'CAV1', 'FOS']	0
A549_TNF_LY364947	EEF2K	0.00091554554829252	72	0	['MAPK9', 'MAPK8', 'SMARCA2', 'MAPKAPK2']	0
A549_TNF_LY364947	PRKCZ	0.000998635088428908	73	0	['GSK3B', 'AKT1', 'RELA', 'MAPK1', 'STAT3', 'SP1']	0
A549_TNF_LY364947	MAPK12	0.00112187992466497	74	0	['ATF2', 'CCND1', 'FOS', 'MAPKAPK2', 'PGR', 'JUN']	0
A549_TNF_LY364947	PKCALPHA	0.00202813767263072	75	0	['MYC', 'CAV1', 'NFKB1', 'GSK3B', 'MYOD1', 'EGFR', 'KLF5']	0
A549_TNF_LY364947	PDGFRBETA	0.00242712548645193	76	0	['EGFR', 'LYN', 'PTPN1', 'STAT3']	0
A549_TNF_LY364947	PDHK1	0.00279341003203211	77	0	['GSK3B', 'AKT1', 'HSP90AA1', 'EGFR', 'FOXO1']	0
A549_TNF_LY364947	PKCIOTA	0.00334407837562308	78	0	['RELA', 'CCND1', 'HSP90AA1', 'NFKB1']	0
A549_TNF_LY364947	MAPK13	0.00350210924237165	79	0	['ATF2', 'FOS', 'MAPKAPK2', 'PGR', 'JUN']	0
A549_TNF_LY364947	NLK	0.00360554794266659	80	0	['FOXO1', 'MYB', 'SMAD4', 'STAT3']	0
A549_TNF_LY364947	CHEK2	0.00479025739260175	81	0	['RB1', 'TRIM28', 'E2F1', 'PML']	0
A549_TNF_LY364947	PKC-A	0.00479538361523919	82	0	['CDKN1A', 'AHR', 'EGFR', 'PTPN1', 'NFE2L2']	0
A549_TNF_LY364947	AURORAA	0.00529322079331627	83	0	['GSK3B', 'CCND1', 'AKT1', 'NCOR1', 'HDAC3']	0
A549_TNF_LY364947	LYN	0.00529657343492557	84	0	['SPI1', 'YY1', 'CCND1', 'TRIM28', 'MYC', 'LYN', 'STAT1']	0
A549_TNF_LY364947	PAK1	0.00533532879879036	85	0	['CCND1', 'AKT1', 'FOXO1', 'ESR1', 'EGFR', 'ERBB2']	0
A549_TNF_LY364947	MAP2K4	0.00547035451980283	86	0	['AKT1', 'DAXX', 'MAPK9', 'MAPK8']	0
A549_TNF_LY364947	PKCTHETA	0.00547035451980283	87	0	['AKT1', 'MAPK8', 'MAPK1', 'LYN']	0
A549_TNF_LY364947	MOK	0.00604842121355701	88	0	['MYC', 'JUN', 'NFKB1']	0
A549_TNF_LY364947	PIM1	0.00621220900490225	89	0	['CDKN1A', 'MYC', 'SKP2', 'RELA']	0
A549_TNF_LY364947	CK1ALPHA	0.00639692891023449	90	0	['RB1', 'GSK3B', 'FOS', 'JUN', 'NFKB1']	0
A549_TNF_LY364947	MELK	0.0066579173200972	91	0	['SMAD2', 'SMAD4', 'SMAD3']	0
A549_TNF_LY364947	TEC	0.00869997090828156	92	0	['LYN', 'SMARCA2', 'RUNX1']	0
A549_TNF_LY364947	AKT2	0.00932792984135615	93	0	['GSK3B', 'FOXO4', 'PTPN1', 'ESR1']	0
A549_TNF_LY364947	AXL	0.0094533023945994	94	0	['AKT1', 'LYN', 'STAT3']	0
A549_TNF_LY364947	MAP3K7	0.0106638356243262	95	0	['SMAD3', 'SMURF1', 'CALM1', 'HSP90AA1', 'E2F1']	0
A549_TNF_LY364947	BMPR1B	0.011071195640049	96	0	['SMAD2', 'SMAD1', 'IRF7']	0
A549_TNF_LY364947	CDK9	0.0119363945906722	97	0	['RB1', 'SMAD1', 'SMAD3']	0
A549_TNF_LY364947	CSK	0.0119363945906722	98	0	['EGFR', 'LYN', 'PML']	0
A549_TNF_LY364947	MAP3K5	0.0128394672569618	99	0	['CDKN1A', 'MAPK8', 'DAXX']	0
A549_TNF_LY364947	BTK	0.0133185465839712	100	0	['FOS', 'LYN', 'JUN', 'CAV1']	0
A549_TNF_LY364947	PRKAA1	0.0144006892700282	101	0	['RB1', 'FOXO1', 'NFE2L2', 'EGFR', 'ERBB2']	0
A549_TNF_LY364947	ALK	0.0147601687882858	102	0	['RELA', 'HSP90AA1', 'STAT3']	0
A549_TNF_LY364947	FYN	0.0149272951782533	103	0	['SPI1', 'LYN', 'FOS', 'STAT1', 'CCND1', 'CAV1', 'NFE2L2']	0
A549_TNF_LY364947	PLK3	0.0168348827281019	104	0	['ATF2', 'HIF1A', 'JUN']	0
A549_TNF_LY364947	DYRK2	0.0168348827281019	105	0	['MYC', 'JUN', 'STAT3']	0
A549_TNF_LY364947	ACTR2B	0.0177313576505043	106	0	['SMAD2', 'SMAD3']	0
A549_TNF_LY364947	ABL2	0.0190647513178655	107	0	['CEBPB', 'EGFR', 'ERBB2']	0
A549_TNF_LY364947	RPS6KA5	0.0190647513178655	108	0	['RELA', 'TRIM28', 'STAT3']	0
A549_TNF_LY364947	PAK2	0.0198542762863989	109	0	['MYC', 'SMAD2', 'JUN', 'FES']	0
A549_TNF_LY364947	PKC-D	0.0199275656968024	110	0	['STAT3', 'MUC1']	0
A549_TNF_LY364947	CSNK1A1	0.0242095407819298	111	0	['CDKN1A', 'KDM1A', 'FOXO1', 'RELA']	0
A549_TNF_LY364947	PKCEPSILON	0.0242095407819298	112	0	['HSP90AA1', 'MAPK1', 'NFKB1', 'SP1']	0
A549_TNF_LY364947	ATR	0.024317469994538	113	0	['DAXX', 'SP1', 'PELP1', 'E2F1', 'PML']	0
A549_TNF_LY364947	FOXO3	0.0257499919345477	114	0	['AKT1']	0
A549_TNF_LY364947	TRIM33	0.0257499919345477	115	0	['SMAD4']	0
A549_TNF_LY364947	LYK5	0.0257499919345477	116	0	['SMAD4']	0
A549_TNF_LY364947	PIKFYVE	0.0257499919345477	117	0	['AKT1']	0
A549_TNF_LY364947	AURKA	0.0261013384656118	118	0	['GSK3B', 'CDKN1A', 'ESR1', 'SKI']	0
A549_TNF_LY364947	CAMK2A	0.0265675176842455	119	0	['CCND1', 'MYC', 'SMAD2', 'CDKN1A', 'NCOR2']	0
